indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
age_bands,年齢5歳階級別人口,01110,北海道 札幌市 清田区,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,51.1,51.1
age_bands,年齢5歳階級別人口,01202,北海道 函館市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,50.7,50.7
age_bands,年齢5歳階級別人口,01202,北海道 函館市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.7,52.7
age_bands,年齢5歳階級別人口,01202,北海道 函館市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,54.5,54.5
age_bands,年齢5歳階級別人口,01203,北海道 小樽市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,54.5,54.5
age_bands,年齢5歳階級別人口,01203,北海道 小樽市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,56.5,56.5
age_bands,年齢5歳階級別人口,01203,北海道 小樽市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,58.4,58.4
age_bands,年齢5歳階級別人口,01204,北海道 旭川市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,49.8,49.8
age_bands,年齢5歳階級別人口,01204,北海道 旭川市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,51.9,51.9
age_bands,年齢5歳階級別人口,01204,北海道 旭川市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,52.9,52.9
age_bands,年齢5歳階級別人口,01205,北海道 室蘭市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.4,51.4
age_bands,年齢5歳階級別人口,01205,北海道 室蘭市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.5,52.5
age_bands,年齢5歳階級別人口,01205,北海道 室蘭市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,53.8,53.8
age_bands,年齢5歳階級別人口,01206,北海道 釧路市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,49.2,49.2
age_bands,年齢5歳階級別人口,01206,北海道 釧路市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,51.4,51.4
age_bands,年齢5歳階級別人口,01206,北海道 釧路市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,53.2,53.2
age_bands,年齢5歳階級別人口,01207,北海道 帯広市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,45.8,45.8
age_bands,年齢5歳階級別人口,01207,北海道 帯広市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,47.6,47.6
age_bands,年齢5歳階級別人口,01207,北海道 帯広市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,49.7,49.7
age_bands,年齢5歳階級別人口,01208,北海道 北見市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,48.6,48.6
age_bands,年齢5歳階級別人口,01208,北海道 北見市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,50.9,50.9
age_bands,年齢5歳階級別人口,01208,北海道 北見市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,52.9,52.9
age_bands,年齢5歳階級別人口,01209,北海道 夕張市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,61.6,61.6
age_bands,年齢5歳階級別人口,01209,北海道 夕張市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,64.4,64.4
age_bands,年齢5歳階級別人口,01209,北海道 夕張市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,66.2,66.2
age_bands,年齢5歳階級別人口,01210,北海道 岩見沢市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,50.9,50.9
age_bands,年齢5歳階級別人口,01210,北海道 岩見沢市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,53.3,53.3
age_bands,年齢5歳階級別人口,01210,北海道 岩見沢市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,55.5,55.5
age_bands,年齢5歳階級別人口,01211,北海道 網走市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,46.4,46.4
age_bands,年齢5歳階級別人口,01211,北海道 網走市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,48.3,48.3
age_bands,年齢5歳階級別人口,01211,北海道 網走市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,51.0,51.0
age_bands,年齢5歳階級別人口,01212,北海道 留萌市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.6,51.6
age_bands,年齢5歳階級別人口,01212,北海道 留萌市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,54.2,54.2
age_bands,年齢5歳階級別人口,01212,北海道 留萌市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,56.7,56.7
age_bands,年齢5歳階級別人口,01213,北海道 苫小牧市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,45.2,45.2
age_bands,年齢5歳階級別人口,01213,北海道 苫小牧市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,47.0,47.0
age_bands,年齢5歳階級別人口,01213,北海道 苫小牧市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,49.2,49.2
age_bands,年齢5歳階級別人口,01214,北海道 稚内市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,48.4,48.4
age_bands,年齢5歳階級別人口,01214,北海道 稚内市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,50.5,50.5
age_bands,年齢5歳階級別人口,01214,北海道 稚内市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,52.7,52.7
age_bands,年齢5歳階級別人口,01215,北海道 美唄市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,55.2,55.2
