area_code,area_name,pref_name,area_level,pop_1980,pop_2000,pop_2010,pop_2020,pop_latest,pop_latest_year,pop_chg_1980_2020,pop_chg_2000_2020,pop_2030,pop_2040,pop_2050,pop_chg_2020_2050,households_2000,households_2020,households_chg_2000_2020,avg_household_size_2020,single_household_share_2020,young_2020,working_2020,old_2020,aging_rate_2020,old_2050_raw,aging_rate_2050,social_change,social_change_year,natural_change,natural_change_year,consumption_month,housing_cost_month,consumption_year
01205,北海道 室蘭市,,city,150199.0,103278.0,94535.0,82383.0,82383.0,2020,-45.15076664957822,-20.23180154534363,68701.0,56663.0,46571.0,-43.470133401308516,45621.0,41660.0,-8.68240503276999,1.916370619299088,45.343254920787324,7769.0,43398.0,30330.0,36.81584792979134,19674.0,42.24517403534389,-657.0,2024,-1098.0,2023,,,
01206,北海道 釧路市,,city,227234.0,201566.0,181169.0,165077.0,165077.0,2020,-27.353741077479597,-18.102755425022078,141611.0,119698.0,98544.0,-40.304221666252715,83776.0,80095.0,-4.393859816653933,1.9859791497596604,41.68175291840939,16634.0,90595.0,56355.0,34.13861410129818,46197.0,46.879566488066246,-1437.0,2024,-1984.0,2023,,,
01207,北海道 帯広市,,city,153861.0,173030.0,168057.0,166536.0,166536.0,2020,8.237955037338907,-3.753106397734496,156316.0,144413.0,130288.0,-21.765864437719173,70628.0,79933.0,13.174661607294546,2.003302766066581,42.34546432637334,19073.0,96804.0,49000.0,29.423067685065092,53475.0,41.04368783003807,-546.0,2024,-1269.0,2023,,,
01208,北海道 北見市,,city,128229.0,132125.0,125689.0,115480.0,115480.0,2020,-9.942368730942297,-12.597918637653738,103474.0,90057.0,76002.0,-34.186006234845856,53758.0,55024.0,2.3549983258305707,2.033330910148299,39.62089270136668,12014.0,63217.0,38841.0,33.63439556633183,35956.0,47.30928133470172,-410.0,2024,-1240.0,2023,,,
01209,北海道 夕張市,,city,41715.0,14791.0,10922.0,7334.0,7334.0,2020,-82.41879419872947,-50.41579338787101,4978.0,3290.0,2154.0,-70.62994273247887,6869.0,3790.0,-44.82457417382443,1.821108179419525,46.596306068601585,411.0,3093.0,3828.0,52.195254976820294,1274.0,59.14577530176416,-118.0,2024,-167.0,2023,,,
01210,北海道 岩見沢市,,city,93340.0,96302.0,90145.0,79306.0,79306.0,2020,-15.035354617527318,-17.648646964756697,67602.0,56332.0,45761.0,-42.29818677023176,36883.0,35476.0,-3.81476561017271,2.1458450783628367,35.463411884090654,7859.0,42391.0,28880.0,36.41590800191663,22484.0,49.13354166211403,-303.0,2024,-1005.0,2023,,,
01211,北海道 網走市,,city,44777.0,43395.0,40998.0,35759.0,35759.0,2020,-20.139803917189624,-17.596497292314783,29893.0,25416.0,21159.0,-40.828882239436226,17987.0,17193.0,-4.414299216100515,1.9837724655383004,44.308730297213984,3731.0,20405.0,11259.0,31.485779803685787,9053.0,42.78557587787702,-354.0,2024,-338.0,2023,,,
01212,北海道 留萌市,,city,36626.0,28325.0,24457.0,20114.0,20114.0,2020,-45.08272811663845,-28.98852603706973,15735.0,12113.0,8955.0,-55.47877100526997,11753.0,9784.0,-16.753169403556534,1.9542109566639412,42.11978740801308,1711.0,9981.0,7425.0,36.91458685492692,4801.0,53.61250697934115,-290.0,2024,-277.0,2023,,,
01213,北海道 苫小牧市,,city,151967.0,172086.0,173320.0,170113.0,170113.0,2020,11.940750294471837,-1.146519763374132,159207.0,146169.0,131140.0,-22.910065662236278,70298.0,79962.0,13.747190531736319,2.0616292739051048,39.552537455291265,20426.0,96847.0,50022.0,29.405160099463295,54385.0,41.47094707945707,6.0,2024,-1308.0,2023,,,
01214,北海道 稚内市,,city,53471.0,43774.0,39595.0,33563.0,33563.0,2020,-37.23139645789306,-23.326632247452828,27636.0,22449.0,17716.0,-47.21568393766946,17928.0,15944.0,-11.066488174921908,2.037882589061716,40.7175112895133,3484.0,18920.0,11025.0,32.848672645472696,8204.0,46.30842176563558,-446.0,2024,-347.0,2023,,,
