indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
housing_age,建築時期別の持ち家とリフォーム状況,00000,全国,national,,,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,33875500.0,33875500
housing_age,建築時期別の持ち家とリフォーム状況,01000,北海道,pref,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,1381200.0,1381200
housing_age,建築時期別の持ち家とリフォーム状況,01100,札幌市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,478300.0,478300
housing_age,建築時期別の持ち家とリフォーム状況,01101,中央区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,58500.0,58500
housing_age,建築時期別の持ち家とリフォーム状況,01102,北区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,74100.0,74100
housing_age,建築時期別の持ち家とリフォーム状況,01103,東区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,56070.0,56070
housing_age,建築時期別の持ち家とリフォーム状況,01104,白石区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,40060.0,40060
housing_age,建築時期別の持ち家とリフォーム状況,01105,豊平区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,49000.0,49000
housing_age,建築時期別の持ち家とリフォーム状況,01106,南区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,39260.0,39260
housing_age,建築時期別の持ち家とリフォーム状況,01107,西区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,56810.0,56810
housing_age,建築時期別の持ち家とリフォーム状況,01108,厚別区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,28850.0,28850
housing_age,建築時期別の持ち家とリフォーム状況,01109,手稲区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,41520.0,41520
housing_age,建築時期別の持ち家とリフォーム状況,01110,清田区,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,34150.0,34150
housing_age,建築時期別の持ち家とリフォーム状況,01202,函館市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,68490.0,68490
housing_age,建築時期別の持ち家とリフォーム状況,01203,小樽市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,35080.0,35080
housing_age,建築時期別の持ち家とリフォーム状況,01204,旭川市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,91650.0,91650
housing_age,建築時期別の持ち家とリフォーム状況,01205,室蘭市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,21250.0,21250
housing_age,建築時期別の持ち家とリフォーム状況,01206,釧路市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,42170.0,42170
housing_age,建築時期別の持ち家とリフォーム状況,01207,帯広市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,43400.0,43400
housing_age,建築時期別の持ち家とリフォーム状況,01208,北見市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,32100.0,32100
housing_age,建築時期別の持ち家とリフォーム状況,01209,夕張市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,1550.0,1550
housing_age,建築時期別の持ち家とリフォーム状況,01210,岩見沢市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,22720.0,22720
housing_age,建築時期別の持ち家とリフォーム状況,01211,網走市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8120.0,8120
housing_age,建築時期別の持ち家とリフォーム状況,01212,留萌市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,4960.0,4960
housing_age,建築時期別の持ち家とリフォーム状況,01213,苫小牧市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,42330.0,42330
housing_age,建築時期別の持ち家とリフォーム状況,01214,稚内市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8990.0,8990
housing_age,建築時期別の持ち家とリフォーム状況,01215,美唄市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6070.0,6070
housing_age,建築時期別の持ち家とリフォーム状況,01216,芦別市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,3950.0,3950
housing_age,建築時期別の持ち家とリフォーム状況,01217,江別市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,34530.0,34530
housing_age,建築時期別の持ち家とリフォーム状況,01218,赤平市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,2440.0,2440
housing_age,建築時期別の持ち家とリフォーム状況,01219,紋別市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6690.0,6690
housing_age,建築時期別の持ち家とリフォーム状況,01220,士別市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,5580.0,5580
housing_age,建築時期別の持ち家とリフォーム状況,01221,名寄市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7140.0,7140
housing_age,建築時期別の持ち家とリフォーム状況,01222,三笠市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,2250.0,2250
housing_age,建築時期別の持ち家とリフォーム状況,01223,根室市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6670.0,6670
housing_age,建築時期別の持ち家とリフォーム状況,01224,千歳市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,22760.0,22760
housing_age,建築時期別の持ち家とリフォーム状況,01225,滝川市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9920.0,9920
housing_age,建築時期別の持ち家とリフォーム状況,01226,砂川市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,4670.0,4670
housing_age,建築時期別の持ち家とリフォーム状況,01227,歌志内市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,650.0,650
housing_age,建築時期別の持ち家とリフォーム状況,01228,深川市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6120.0,6120
housing_age,建築時期別の持ち家とリフォーム状況,01229,富良野市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,5640.0,5640
housing_age,建築時期別の持ち家とリフォーム状況,01230,登別市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,13220.0,13220
housing_age,建築時期別の持ち家とリフォーム状況,01231,恵庭市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,18880.0,18880
housing_age,建築時期別の持ち家とリフォーム状況,01233,伊達市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9590.0,9590
housing_age,建築時期別の持ち家とリフォーム状況,01234,北広島市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,18040.0,18040
housing_age,建築時期別の持ち家とリフォーム状況,01235,石狩市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,18980.0,18980
housing_age,建築時期別の持ち家とリフォーム状況,01236,北斗市,city,01,北海道,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12610.0,12610
housing_age,建築時期別の持ち家とリフォーム状況,02000,青森県,pref,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,349100.0,349100
housing_age,建築時期別の持ち家とリフォーム状況,02201,青森市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,76230.0,76230
housing_age,建築時期別の持ち家とリフォーム状況,02202,弘前市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,44170.0,44170
housing_age,建築時期別の持ち家とリフォーム状況,02203,八戸市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,60970.0,60970
housing_age,建築時期別の持ち家とリフォーム状況,02204,黒石市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9190.0,9190
housing_age,建築時期別の持ち家とリフォーム状況,02205,五所川原市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,14900.0,14900
housing_age,建築時期別の持ち家とリフォーム状況,02206,十和田市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,17730.0,17730
housing_age,建築時期別の持ち家とリフォーム状況,02207,三沢市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9860.0,9860
housing_age,建築時期別の持ち家とリフォーム状況,02208,むつ市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16360.0,16360
housing_age,建築時期別の持ち家とリフォーム状況,02209,つがる市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8270.0,8270
housing_age,建築時期別の持ち家とリフォーム状況,02210,平川市,city,02,青森県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9480.0,9480
housing_age,建築時期別の持ち家とリフォーム状況,03000,岩手県,pref,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,334900.0,334900
housing_age,建築時期別の持ち家とリフォーム状況,03201,盛岡市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,73970.0,73970
housing_age,建築時期別の持ち家とリフォーム状況,03202,宮古市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,13810.0,13810
housing_age,建築時期別の持ち家とリフォーム状況,03203,大船渡市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9870.0,9870
housing_age,建築時期別の持ち家とリフォーム状況,03205,花巻市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,26310.0,26310
housing_age,建築時期別の持ち家とリフォーム状況,03206,北上市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,23850.0,23850
housing_age,建築時期別の持ち家とリフォーム状況,03207,久慈市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9500.0,9500
housing_age,建築時期別の持ち家とリフォーム状況,03208,遠野市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7460.0,7460
housing_age,建築時期別の持ち家とリフォーム状況,03209,一関市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,31540.0,31540
housing_age,建築時期別の持ち家とリフォーム状況,03210,陸前高田市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,5470.0,5470
housing_age,建築時期別の持ち家とリフォーム状況,03211,釜石市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9400.0,9400
housing_age,建築時期別の持ち家とリフォーム状況,03213,二戸市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7480.0,7480
housing_age,建築時期別の持ち家とリフォーム状況,03214,八幡平市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6880.0,6880
housing_age,建築時期別の持ち家とリフォーム状況,03215,奥州市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,31780.0,31780
housing_age,建築時期別の持ち家とリフォーム状況,03216,滝沢市,city,03,岩手県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16400.0,16400
housing_age,建築時期別の持ち家とリフォーム状況,04000,宮城県,pref,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,590100.0,590100
housing_age,建築時期別の持ち家とリフォーム状況,04100,仙台市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,262300.0,262300
housing_age,建築時期別の持ち家とリフォーム状況,04101,青葉区,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,76890.0,76890
housing_age,建築時期別の持ち家とリフォーム状況,04102,宮城野区,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,36980.0,36980
housing_age,建築時期別の持ち家とリフォーム状況,04103,若林区,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,29020.0,29020
housing_age,建築時期別の持ち家とリフォーム状況,04104,太白区,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,59720.0,59720
housing_age,建築時期別の持ち家とリフォーム状況,04105,泉区,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,59730.0,59730
housing_age,建築時期別の持ち家とリフォーム状況,04202,石巻市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,37220.0,37220
housing_age,建築時期別の持ち家とリフォーム状況,04203,塩竈市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,15220.0,15220
housing_age,建築時期別の持ち家とリフォーム状況,04205,気仙沼市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,17320.0,17320
housing_age,建築時期別の持ち家とリフォーム状況,04206,白石市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9080.0,9080
housing_age,建築時期別の持ち家とリフォーム状況,04207,名取市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,20100.0,20100
housing_age,建築時期別の持ち家とリフォーム状況,04208,角田市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8050.0,8050
housing_age,建築時期別の持ち家とリフォーム状況,04209,多賀城市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,15680.0,15680
housing_age,建築時期別の持ち家とリフォーム状況,04211,岩沼市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,11110.0,11110
housing_age,建築時期別の持ち家とリフォーム状況,04212,登米市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,20150.0,20150
housing_age,建築時期別の持ち家とリフォーム状況,04213,栗原市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,18470.0,18470
housing_age,建築時期別の持ち家とリフォーム状況,04214,東松島市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,10190.0,10190
housing_age,建築時期別の持ち家とリフォーム状況,04215,大崎市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,32930.0,32930
housing_age,建築時期別の持ち家とリフォーム状況,04216,富谷市,city,04,宮城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,15130.0,15130
housing_age,建築時期別の持ち家とリフォーム状況,05000,秋田県,pref,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,284800.0,284800
housing_age,建築時期別の持ち家とリフォーム状況,05201,秋田市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,90290.0,90290
housing_age,建築時期別の持ち家とリフォーム状況,05202,能代市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,15210.0,15210
housing_age,建築時期別の持ち家とリフォーム状況,05203,横手市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,24800.0,24800
housing_age,建築時期別の持ち家とリフォーム状況,05204,大館市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,21090.0,21090
housing_age,建築時期別の持ち家とリフォーム状況,05206,男鹿市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8960.0,8960
housing_age,建築時期別の持ち家とリフォーム状況,05207,湯沢市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12910.0,12910
housing_age,建築時期別の持ち家とリフォーム状況,05209,鹿角市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9270.0,9270
housing_age,建築時期別の持ち家とリフォーム状況,05210,由利本荘市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,21340.0,21340
housing_age,建築時期別の持ち家とリフォーム状況,05211,潟上市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,10330.0,10330
housing_age,建築時期別の持ち家とリフォーム状況,05212,大仙市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,22490.0,22490
housing_age,建築時期別の持ち家とリフォーム状況,05213,北秋田市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8950.0,8950
housing_age,建築時期別の持ち家とリフォーム状況,05214,にかほ市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7500.0,7500
housing_age,建築時期別の持ち家とリフォーム状況,05215,仙北市,city,05,秋田県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7210.0,7210
housing_age,建築時期別の持ち家とリフォーム状況,06000,山形県,pref,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,293600.0,293600
housing_age,建築時期別の持ち家とリフォーム状況,06201,山形市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,63640.0,63640
housing_age,建築時期別の持ち家とリフォーム状況,06202,米沢市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,20930.0,20930
housing_age,建築時期別の持ち家とリフォーム状況,06203,鶴岡市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,35270.0,35270
housing_age,建築時期別の持ち家とリフォーム状況,06204,酒田市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,29820.0,29820
housing_age,建築時期別の持ち家とリフォーム状況,06205,新庄市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8770.0,8770
housing_age,建築時期別の持ち家とリフォーム状況,06206,寒河江市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,11210.0,11210
housing_age,建築時期別の持ち家とリフォーム状況,06207,上山市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8820.0,8820
housing_age,建築時期別の持ち家とリフォーム状況,06208,村山市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,6460.0,6460
housing_age,建築時期別の持ち家とリフォーム状況,06209,長井市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,7220.0,7220
housing_age,建築時期別の持ち家とリフォーム状況,06210,天童市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,15720.0,15720
housing_age,建築時期別の持ち家とリフォーム状況,06211,東根市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12460.0,12460
housing_age,建築時期別の持ち家とリフォーム状況,06212,尾花沢市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,4060.0,4060
housing_age,建築時期別の持ち家とリフォーム状況,06213,南陽市,city,06,山形県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8290.0,8290
housing_age,建築時期別の持ち家とリフォーム状況,07000,福島県,pref,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,496500.0,496500
housing_age,建築時期別の持ち家とリフォーム状況,07201,福島市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,75680.0,75680
housing_age,建築時期別の持ち家とリフォーム状況,07202,会津若松市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,30930.0,30930
housing_age,建築時期別の持ち家とリフォーム状況,07203,郡山市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,80360.0,80360
housing_age,建築時期別の持ち家とリフォーム状況,07204,いわき市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,92420.0,92420
housing_age,建築時期別の持ち家とリフォーム状況,07205,白河市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16340.0,16340
housing_age,建築時期別の持ち家とリフォーム状況,07207,須賀川市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,20840.0,20840
housing_age,建築時期別の持ち家とリフォーム状況,07208,喜多方市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12750.0,12750
housing_age,建築時期別の持ち家とリフォーム状況,07209,相馬市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9110.0,9110
housing_age,建築時期別の持ち家とリフォーム状況,07210,二本松市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,14880.0,14880
housing_age,建築時期別の持ち家とリフォーム状況,07211,田村市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,9830.0,9830
housing_age,建築時期別の持ち家とリフォーム状況,07212,南相馬市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16040.0,16040
housing_age,建築時期別の持ち家とリフォーム状況,07213,伊達市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16790.0,16790
housing_age,建築時期別の持ち家とリフォーム状況,07214,本宮市,city,07,福島県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8290.0,8290
housing_age,建築時期別の持ち家とリフォーム状況,08000,茨城県,pref,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,823500.0,823500
housing_age,建築時期別の持ち家とリフォーム状況,08201,水戸市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,68990.0,68990
housing_age,建築時期別の持ち家とリフォーム状況,08202,日立市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,50660.0,50660
housing_age,建築時期別の持ち家とリフォーム状況,08203,土浦市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,37660.0,37660
housing_age,建築時期別の持ち家とリフォーム状況,08204,古河市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,40350.0,40350
housing_age,建築時期別の持ち家とリフォーム状況,08205,石岡市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,21540.0,21540
housing_age,建築時期別の持ち家とリフォーム状況,08207,結城市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,14440.0,14440
housing_age,建築時期別の持ち家とリフォーム状況,08208,龍ケ崎市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,23150.0,23150
housing_age,建築時期別の持ち家とリフォーム状況,08210,下妻市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,11790.0,11790
housing_age,建築時期別の持ち家とリフォーム状況,08211,常総市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,16500.0,16500
housing_age,建築時期別の持ち家とリフォーム状況,08212,常陸太田市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,17030.0,17030
housing_age,建築時期別の持ち家とリフォーム状況,08214,高萩市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8190.0,8190
housing_age,建築時期別の持ち家とリフォーム状況,08215,北茨城市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12340.0,12340
housing_age,建築時期別の持ち家とリフォーム状況,08216,笠間市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,23020.0,23020
housing_age,建築時期別の持ち家とリフォーム状況,08217,取手市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,33330.0,33330
housing_age,建築時期別の持ち家とリフォーム状況,08219,牛久市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,26040.0,26040
housing_age,建築時期別の持ち家とリフォーム状況,08220,つくば市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,60140.0,60140
housing_age,建築時期別の持ち家とリフォーム状況,08221,ひたちなか市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,43550.0,43550
housing_age,建築時期別の持ち家とリフォーム状況,08222,鹿嶋市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,18300.0,18300
housing_age,建築時期別の持ち家とリフォーム状況,08223,潮来市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,8180.0,8180
housing_age,建築時期別の持ち家とリフォーム状況,08224,守谷市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,20810.0,20810
housing_age,建築時期別の持ち家とリフォーム状況,08225,常陸大宮市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,13060.0,13060
housing_age,建築時期別の持ち家とリフォーム状況,08226,那珂市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,17190.0,17190
housing_age,建築時期別の持ち家とリフォーム状況,08227,筑西市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,29240.0,29240
housing_age,建築時期別の持ち家とリフォーム状況,08228,坂東市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,14910.0,14910
housing_age,建築時期別の持ち家とリフォーム状況,08229,稲敷市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,12800.0,12800
housing_age,建築時期別の持ち家とリフォーム状況,08230,かすみがうら市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,11440.0,11440
housing_age,建築時期別の持ち家とリフォーム状況,08231,桜川市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,11480.0,11480
housing_age,建築時期別の持ち家とリフォーム状況,08232,神栖市,city,08,茨城県,2023000000,2023年,2023,07-2023|00|0,持ち家数|総数|総数,戸,25440.0,25440
