indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2000100000,2000年度,2000,00001|H1700,観測値|H1700_着工居住用建築物数,棟,28185.0,28185
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2001100000,2001年度,2001,00001|H1700,観測値|H1700_着工居住用建築物数,棟,24843.0,24843
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2002100000,2002年度,2002,00001|H1700,観測値|H1700_着工居住用建築物数,棟,23529.0,23529
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2003100000,2003年度,2003,00001|H1700,観測値|H1700_着工居住用建築物数,棟,23145.0,23145
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2004100000,2004年度,2004,00001|H1700,観測値|H1700_着工居住用建築物数,棟,21741.0,21741
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2005100000,2005年度,2005,00001|H1700,観測値|H1700_着工居住用建築物数,棟,21808.0,21808
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2006100000,2006年度,2006,00001|H1700,観測値|H1700_着工居住用建築物数,棟,21847.0,21847
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2007100000,2007年度,2007,00001|H1700,観測値|H1700_着工居住用建築物数,棟,19563.0,19563
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2008100000,2008年度,2008,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17545.0,17545
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2009100000,2009年度,2009,00001|H1700,観測値|H1700_着工居住用建築物数,棟,15676.0,15676
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2010100000,2010年度,2010,00001|H1700,観測値|H1700_着工居住用建築物数,棟,16963.0,16963
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2011100000,2011年度,2011,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17524.0,17524
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2012100000,2012年度,2012,00001|H1700,観測値|H1700_着工居住用建築物数,棟,18118.0,18118
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2013100000,2013年度,2013,00001|H1700,観測値|H1700_着工居住用建築物数,棟,19127.0,19127
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2014100000,2014年度,2014,00001|H1700,観測値|H1700_着工居住用建築物数,棟,16287.0,16287
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2015100000,2015年度,2015,00001|H1700,観測値|H1700_着工居住用建築物数,棟,16529.0,16529
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2016100000,2016年度,2016,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17347.0,17347
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2017100000,2017年度,2017,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17563.0,17563
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2018100000,2018年度,2018,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17799.0,17799
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2019100000,2019年度,2019,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17778.0,17778
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2020100000,2020年度,2020,00001|H1700,観測値|H1700_着工居住用建築物数,棟,16910.0,16910
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2021100000,2021年度,2021,00001|H1700,観測値|H1700_着工居住用建築物数,棟,17821.0,17821
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2022100000,2022年度,2022,00001|H1700,観測値|H1700_着工居住用建築物数,棟,15161.0,15161
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2023100000,2023年度,2023,00001|H1700,観測値|H1700_着工居住用建築物数,棟,12900.0,12900
housing_starts,新設住宅着工（持家・貸家・分譲）,01000,北海道,pref,01,北海道,2024100000,2024年度,2024,00001|H1700,観測値|H1700_着工居住用建築物数,棟,13480.0,13480
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,1997100000,1997年度,1997,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10304.0,10304
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,1998100000,1998年度,1998,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9614.0,9614
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,1999100000,1999年度,1999,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10099.0,10099
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2000100000,2000年度,2000,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9214.0,9214
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2001100000,2001年度,2001,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8756.0,8756
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2002100000,2002年度,2002,00001|H1700,観測値|H1700_着工居住用建築物数,棟,8085.0,8085
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2003100000,2003年度,2003,00001|H1700,観測値|H1700_着工居住用建築物数,棟,7300.0,7300
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2004100000,2004年度,2004,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6998.0,6998
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2005100000,2005年度,2005,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6303.0,6303
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2006100000,2006年度,2006,00001|H1700,観測値|H1700_着工居住用建築物数,棟,6465.0,6465
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2007100000,2007年度,2007,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5226.0,5226
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2008100000,2008年度,2008,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4920.0,4920
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2009100000,2009年度,2009,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4421.0,4421
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2010100000,2010年度,2010,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4531.0,4531
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2011100000,2011年度,2011,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4532.0,4532
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2012100000,2012年度,2012,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4928.0,4928
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2013100000,2013年度,2013,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5823.0,5823
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2014100000,2014年度,2014,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5036.0,5036
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2015100000,2015年度,2015,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5317.0,5317
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2016100000,2016年度,2016,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5648.0,5648
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2017100000,2017年度,2017,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5697.0,5697
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2018100000,2018年度,2018,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5975.0,5975
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2019100000,2019年度,2019,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5826.0,5826
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2020100000,2020年度,2020,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5302.0,5302
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2021100000,2021年度,2021,00001|H1700,観測値|H1700_着工居住用建築物数,棟,5493.0,5493
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2022100000,2022年度,2022,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4980.0,4980
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2023100000,2023年度,2023,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4325.0,4325
housing_starts,新設住宅着工（持家・貸家・分譲）,02000,青森県,pref,02,青森県,2024100000,2024年度,2024,00001|H1700,観測値|H1700_着工居住用建築物数,棟,4167.0,4167
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,1997100000,1997年度,1997,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10956.0,10956
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,1998100000,1998年度,1998,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10707.0,10707
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,1999100000,1999年度,1999,00001|H1700,観測値|H1700_着工居住用建築物数,棟,10587.0,10587
housing_starts,新設住宅着工（持家・貸家・分譲）,03000,岩手県,pref,03,岩手県,2000100000,2000年度,2000,00001|H1700,観測値|H1700_着工居住用建築物数,棟,9530.0,9530
